12999,4,4,6
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12599,-0.12599,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
